user_id,amount,merchant,timestamp,label
41,1.0,Amazon,2025-08-19T01:02:50.304743,0
20,5.0,Uber,2025-07-14T05:36:27.304743,0
32,66.3,Google Play,2025-09-25T13:44:09.304743,0
20,2.27,McDonalds,2025-08-11T15:09:22.304743,0
40,15.6,McDonalds,2025-08-07T02:30:09.304743,0
10,0.26,Starbucks,2025-08-13T19:45:14.304743,0
45,23.66,McDonalds,2025-07-20T16:45:43.304743,0
16,3.49,Uber,2025-09-03T04:45:16.304743,0
32,2.97,Costco,2025-09-15T01:21:58.304743,0
50,1.79,Target,2025-08-16T11:36:47.304743,0
49,36.0,Apple,2025-09-02T11:33:17.304743,0
50,8.29,McDonalds,2025-09-04T18:16:18.304743,0
37,1.98,Costco,2025-08-29T22:38:28.304743,0
19,76.28,Uber,2025-07-27T11:46:31.304743,0
23,152.12,Costco,2025-08-12T19:54:48.304743,0
45,4.0,Amazon,2025-07-16T21:40:10.304743,0
49,11.85,McDonalds,2025-08-11T01:15:20.304743,0
45,2.28,Target,2025-08-05T06:19:55.304743,0
18,11.85,Target,2025-08-15T14:58:51.304743,0
38,26.05,McDonalds,2025-09-18T14:00:47.304743,0
13,203.42,Target,2025-09-27T11:06:54.304743,0
8,128.5,Costco,2025-07-22T21:31:36.304743,0
22,53.0,Amazon,2025-07-17T15:37:47.304743,0
49,29.99,McDonalds,2025-09-01T13:30:19.304743,0
26,122.72,McDonalds,2025-08-14T12:59:47.304743,0
13,0.76,Netflix,2025-09-04T23:35:14.304743,0
43,44.99,Apple,2025-09-21T04:58:51.304743,0
25,34.0,McDonalds,2025-08-20T16:51:26.304743,0
22,728.0,Costco,2025-07-21T02:04:57.304743,0
34,81.98,Target,2025-07-23T01:56:48.304743,0
3,11.85,Target,2025-07-25T08:02:38.304743,0
8,8.98,McDonalds,2025-07-21T18:15:59.304743,0
17,294.95,Target,2025-07-25T13:42:03.304743,0
27,193.89,Walmart,2025-09-09T20:11:27.304743,0
24,19.26,Costco,2025-08-23T04:28:18.304743,0
12,1.18,Netflix,2025-08-29T15:42:00.304743,0
2,97.0,Target,2025-08-18T11:37:43.304743,0
39,0.89,Netflix,2025-07-20T15:31:36.304743,0
13,114.37,Netflix,2025-07-25T00:10:27.304743,0
5,0.76,Starbucks,2025-10-05T22:02:46.304743,0
35,12.0,Uber,2025-09-22T07:05:33.304743,0
33,350.0,Starbucks,2025-07-23T22:51:30.304743,0
50,10.0,Apple,2025-09-06T09:38:06.304743,0
9,50.37,Walmart,2025-09-06T01:07:45.304743,0
7,1.72,McDonalds,2025-08-07T12:01:58.304743,0
35,1.98,Costco,2025-07-27T21:44:59.304743,0
37,3.99,Apple,2025-08-06T16:24:49.304743,0
22,37.92,Netflix,2025-08-17T15:37:19.304743,0
25,1.0,Apple,2025-10-10T21:57:55.304743,0
19,8.95,Netflix,2025-07-31T07:46:06.304743,0
22,214.93,McDonalds,2025-10-04T23:06:23.304743,0
2,0.0,Netflix,2025-08-09T22:10:02.304743,0
38,15.0,Costco,2025-07-17T01:46:14.304743,0
25,141.35,Target,2025-09-12T12:43:49.304743,0
18,561.1,McDonalds,2025-09-09T00:52:01.304743,0
20,1.83,Apple,2025-08-17T21:33:26.304743,0
9,56.24,Google Play,2025-08-11T15:04:11.304743,0
35,25.0,Amazon,2025-10-01T04:04:06.304743,0
12,15.6,Apple,2025-09-02T22:22:59.304743,0
37,1.79,Netflix,2025-09-06T18:33:47.304743,0
44,4.59,Amazon,2025-09-22T07:21:23.304743,0
24,125.9,McDonalds,2025-09-21T14:46:10.304743,0
6,35.11,Google Play,2025-10-09T01:20:29.304743,0
14,1.98,Google Play,2025-09-24T23:52:36.304743,0
29,4.45,Walmart,2025-07-21T05:53:31.304743,0
28,129.0,Uber,2025-08-15T17:37:40.304743,0
15,338.0,Starbucks,2025-08-15T16:37:03.304743,0
40,18.0,McDonalds,2025-09-05T15:21:47.304743,0
15,59.15,Netflix,2025-09-30T10:04:07.304743,0
39,16.0,Apple,2025-08-12T10:24:33.304743,0
23,7.55,Apple,2025-07-26T14:02:08.304743,0
7,2.0,Amazon,2025-10-07T19:40:28.304743,0
37,18.0,Uber,2025-08-23T09:46:55.304743,0
49,2.15,Costco,2025-09-02T09:16:50.304743,0
6,2.9,Apple,2025-08-23T14:00:05.304743,0
39,9.99,Apple,2025-08-23T20:14:35.304743,0
11,255.99,McDonalds,2025-09-04T14:05:00.304743,0
33,39.05,Target,2025-09-18T02:53:42.304743,0
3,300.0,Starbucks,2025-07-28T23:32:05.304743,0
12,1.29,Google Play,2025-08-11T23:04:27.304743,0
24,8.92,Starbucks,2025-08-20T03:46:51.304743,0
9,6.75,Uber,2025-07-19T03:26:12.304743,0
42,13.99,Google Play,2025-08-26T22:19:44.304743,0
47,120.0,Costco,2025-07-25T08:04:53.304743,0
5,31.9,Starbucks,2025-09-10T16:50:02.304743,0
37,174.0,Google Play,2025-08-10T15:05:25.304743,0
10,0.92,Target,2025-10-11T05:06:33.304743,0
27,126.05,Starbucks,2025-10-04T03:19:53.304743,0
16,19.0,Amazon,2025-09-06T08:18:07.304743,0
37,9.03,Walmart,2025-10-01T05:06:49.304743,0
32,24.85,Google Play,2025-09-07T20:43:23.304743,0
22,12.5,Starbucks,2025-09-01T17:37:02.304743,0
13,34.0,Costco,2025-07-25T10:25:40.304743,0
49,11.25,Target,2025-09-02T11:28:04.304743,0
28,20.0,Costco,2025-08-13T08:28:05.304743,0
35,3.68,Uber,2025-07-15T00:28:20.304743,0
34,1.0,Target,2025-08-20T23:25:34.304743,0
7,12.99,Uber,2025-07-26T17:12:09.304743,0
47,125.9,Starbucks,2025-10-06T12:02:57.304743,0
12,8.99,Target,2025-10-08T10:28:25.304743,0
25,17.84,Apple,2025-07-29T16:06:03.304743,0
1,89.99,Walmart,2025-08-31T03:40:45.304743,0
17,0.0,McDonalds,2025-08-17T22:32:29.304743,0
34,53.5,Apple,2025-09-04T10:20:27.304743,0
50,29.56,Apple,2025-08-20T02:21:56.304743,0
30,30.41,Starbucks,2025-09-11T14:27:58.304743,0
17,185.71,Google Play,2025-08-19T15:52:08.304743,0
32,24.99,McDonalds,2025-08-12T22:15:35.304743,0
31,1.0,Amazon,2025-09-21T06:29:56.304743,0
34,2.0,Apple,2025-09-25T15:06:45.304743,0
6,35.86,Costco,2025-09-05T23:00:06.304743,0
13,37.54,Amazon,2025-08-10T13:01:41.304743,0
13,342.17,Walmart,2025-09-10T08:16:11.304743,0
1,230.1,Apple,2025-10-03T02:55:07.304743,0
36,150.5,Apple,2025-07-19T18:55:48.304743,0
40,45.0,Costco,2025-08-27T13:51:25.304743,0
48,7.99,Starbucks,2025-08-24T20:23:50.304743,0
41,40.0,Target,2025-07-30T15:54:38.304743,0
50,3.49,Apple,2025-10-03T22:03:23.304743,0
10,57.72,Amazon,2025-07-29T13:21:55.304743,0
2,21.18,Amazon,2025-09-15T17:20:36.304743,0
21,245.9,Google Play,2025-09-16T23:17:10.304743,0
41,14.09,McDonalds,2025-08-27T23:37:27.304743,0
11,18.96,Costco,2025-08-22T22:45:25.304743,0
14,104.5,Amazon,2025-08-30T02:42:01.304743,0
18,5.08,Netflix,2025-10-03T06:41:16.304743,0
12,22.39,Uber,2025-08-17T00:12:57.304743,0
21,4.89,Uber,2025-07-14T05:31:03.304743,0
46,121.6,Google Play,2025-09-06T14:58:09.304743,0
31,81.5,Uber,2025-08-03T17:46:05.304743,0
4,47.85,Google Play,2025-08-21T06:36:06.304743,0
10,22.55,Starbucks,2025-10-06T00:26:10.304743,0
25,6.5,Starbucks,2025-09-13T08:42:23.304743,0
30,1.29,Target,2025-10-01T07:57:23.304743,0
4,130.85,Target,2025-09-08T22:13:40.304743,0
3,79.0,Amazon,2025-10-11T15:49:16.304743,0
18,8.99,Costco,2025-07-15T12:56:16.304743,0
50,1.5,Apple,2025-07-30T09:51:15.304743,0
25,99.99,Costco,2025-09-04T03:14:33.304743,0
26,9.95,Amazon,2025-08-17T01:50:52.304743,0
33,292.1,Amazon,2025-09-11T00:46:29.304743,0
24,4.48,Starbucks,2025-09-04T14:26:37.304743,0
33,174.35,Walmart,2025-09-17T23:46:04.304743,0
29,6.99,McDonalds,2025-08-06T13:24:02.304743,0
25,1.0,Apple,2025-08-15T21:51:07.304743,0
5,346.14,Netflix,2025-08-28T10:15:49.304743,0
33,58.31,Starbucks,2025-09-03T21:18:12.304743,0
36,208.01,Amazon,2025-10-10T00:08:41.304743,0
7,2.69,Netflix,2025-09-11T23:37:31.304743,0
8,34.12,Walmart,2025-09-29T02:23:18.304743,0
29,1.7,Costco,2025-09-24T17:21:17.304743,0
20,100.2,Target,2025-08-02T09:32:12.304743,0
49,104.86,Netflix,2025-09-16T17:00:21.304743,0
41,1.98,McDonalds,2025-09-01T13:26:06.304743,0
24,28.99,Starbucks,2025-07-16T06:29:59.304743,0
46,21.37,Uber,2025-09-21T00:04:21.304743,0
39,0.76,Uber,2025-08-29T21:27:21.304743,0
49,80.97,McDonalds,2025-08-25T08:42:06.304743,0
47,7.56,McDonalds,2025-10-06T22:56:32.304743,0
16,16.84,McDonalds,2025-10-08T13:05:09.304743,0
35,38.25,Costco,2025-09-08T01:21:59.304743,0
34,68.31,McDonalds,2025-08-27T12:37:26.304743,0
21,11.85,Walmart,2025-10-09T16:54:18.304743,0
10,67.46,Uber,2025-08-12T18:18:54.304743,0
41,15.9,Costco,2025-09-16T00:11:20.304743,0
10,9.99,Starbucks,2025-10-05T09:03:18.304743,0
39,15.95,Walmart,2025-09-15T00:53:11.304743,0
24,10.02,Target,2025-09-23T22:48:47.304743,0
46,11.85,Netflix,2025-07-27T20:19:14.304743,0
15,13.48,McDonalds,2025-09-21T04:34:04.304743,0
24,1.0,Starbucks,2025-09-18T06:28:12.304743,0
13,75.98,Netflix,2025-08-19T23:07:55.304743,0
38,255.59,McDonalds,2025-09-20T05:52:10.304743,0
26,100.0,Costco,2025-09-09T18:20:51.304743,0
3,819.0,Netflix,2025-08-04T23:15:13.304743,0
27,336.0,Amazon,2025-09-30T13:15:44.304743,0
9,129.0,Amazon,2025-09-07T01:38:35.304743,0
40,83.06,Walmart,2025-08-03T02:06:11.304743,0
42,102.11,McDonalds,2025-10-09T13:48:00.304743,0
36,12.13,Amazon,2025-08-12T16:03:20.304743,0
4,18.96,Uber,2025-09-21T19:12:14.304743,0
8,7.49,Amazon,2025-08-02T11:45:22.304743,0
49,566.91,Costco,2025-09-07T23:32:00.304743,0
49,68.34,Amazon,2025-07-14T19:20:27.304743,0
42,384.92,Google Play,2025-08-01T09:12:40.304743,0
40,22.75,Google Play,2025-09-30T19:00:35.304743,0
1,629.0,Netflix,2025-08-09T23:39:08.304743,0
6,3.03,Amazon,2025-07-29T06:19:49.304743,0
9,1140.0,Netflix,2025-09-06T12:35:44.304743,0
48,1.52,Apple,2025-08-25T23:13:00.304743,0
38,104.0,Uber,2025-09-21T09:00:23.304743,0
37,23.0,Walmart,2025-09-26T22:37:54.304743,0
28,12.99,Target,2025-08-10T17:40:12.304743,0
34,3.67,Target,2025-08-01T05:07:24.304743,0
14,9.01,Target,2025-09-21T16:07:58.304743,0
28,9.0,Google Play,2025-07-13T21:45:42.304743,0
11,350.27,Costco,2025-08-18T11:36:07.304743,0
26,34.5,Costco,2025-07-17T13:03:58.304743,0
30,5.98,Apple,2025-08-15T22:11:21.304743,0
5,379.18,Netflix,2025-07-30T22:15:19.304743,0
15,8.52,Costco,2025-09-11T10:12:13.304743,0
45,11.85,Costco,2025-07-20T23:44:38.304743,0
25,2.85,Apple,2025-08-15T22:03:09.304743,0
11,871.71,Google Play,2025-09-08T03:06:49.304743,0
15,5.96,Uber,2025-09-03T11:09:45.304743,0
28,8.45,Starbucks,2025-08-24T16:57:24.304743,0
2,330.21,Netflix,2025-09-08T18:30:44.304743,0
26,1.88,Walmart,2025-07-14T03:53:06.304743,0
1,360.0,McDonalds,2025-07-22T21:14:55.304743,0
40,64.0,Costco,2025-07-20T08:48:01.304743,0
41,1.31,Amazon,2025-08-20T07:55:10.304743,0
21,10.0,Starbucks,2025-09-15T05:54:54.304743,0
15,18.08,Google Play,2025-08-01T01:06:36.304743,0
14,10.78,Google Play,2025-09-10T00:37:40.304743,0
47,286.2,Starbucks,2025-09-19T02:06:24.304743,0
6,413.9,Uber,2025-09-03T21:47:20.304743,0
24,76.83,Target,2025-07-27T13:53:51.304743,0
48,79.99,Uber,2025-09-30T07:13:04.304743,0
9,99.99,Target,2025-07-29T01:58:07.304743,0
28,2.0,Costco,2025-08-27T16:03:02.304743,0
8,6.64,Amazon,2025-08-21T09:45:32.304743,0
48,26.38,Target,2025-09-18T04:57:19.304743,0
12,15.95,Google Play,2025-09-23T07:59:04.304743,0
46,43.02,Apple,2025-09-27T13:48:55.304743,0
20,11.99,McDonalds,2025-09-22T20:43:26.304743,0
50,66.6,Netflix,2025-08-18T09:53:27.304743,0
13,4.0,Uber,2025-09-17T13:27:11.304743,0
17,15.95,Netflix,2025-10-01T06:14:42.304743,0
32,77.7,Costco,2025-09-07T11:14:08.304743,0
48,82.94,Target,2025-09-30T19:38:50.304743,0
12,636.0,Walmart,2025-07-27T02:57:30.304743,0
8,89.99,Netflix,2025-08-10T04:03:51.304743,0
6,1.78,Starbucks,2025-10-03T08:11:26.304743,0
15,50.2,McDonalds,2025-09-27T23:37:00.304743,0
20,1.0,Walmart,2025-08-01T08:25:54.304743,0
24,126.51,Apple,2025-09-22T08:57:09.304743,0
45,38.44,Netflix,2025-09-07T13:22:07.304743,0
3,0.0,Google Play,2025-08-27T06:48:06.304743,0
30,4.49,Uber,2025-09-14T03:58:02.304743,0
10,44.06,Target,2025-08-29T10:25:47.304743,0
40,59.15,Target,2025-10-03T19:29:51.304743,0
18,130.0,McDonalds,2025-08-19T22:32:52.304743,0
18,83.58,McDonalds,2025-08-29T11:53:11.304743,0
30,132.42,Starbucks,2025-10-08T23:55:28.304743,0
45,101.27,Starbucks,2025-08-26T17:50:50.304743,0
28,180.0,Netflix,2025-08-20T17:49:45.304743,0
50,2.67,Costco,2025-10-09T15:23:26.304743,0
18,84.39,Uber,2025-10-02T05:42:29.304743,0
4,220.58,Starbucks,2025-08-25T11:41:06.304743,0
39,1176.22,Google Play,2025-09-08T00:09:17.304743,0
36,11.5,Target,2025-09-23T14:00:57.304743,0
10,246.96,Target,2025-09-07T14:03:56.304743,0
49,11.85,Amazon,2025-09-24T01:43:12.304743,0
45,1.0,Google Play,2025-08-24T14:38:30.304743,0
49,15.95,Costco,2025-09-04T17:07:44.304743,0
22,199.0,Target,2025-08-31T02:12:34.304743,0
13,343.0,Netflix,2025-07-27T00:12:04.304743,0
22,2.0,McDonalds,2025-10-05T17:54:38.304743,0
38,138.0,Target,2025-10-07T01:01:44.304743,0
20,2.69,Google Play,2025-09-27T08:58:29.304743,0
1,76.07,Costco,2025-07-27T20:42:33.304743,0
36,160.0,Walmart,2025-07-26T10:09:55.304743,0
23,10.0,Apple,2025-09-07T12:50:19.304743,0
42,1479.0,Google Play,2025-09-12T10:55:54.304743,0
